Size,Volatility,POV,Cost
0.093874869,0.0178,0.033076031,3.360866587
0.091981053,0.0467,0.033539119,5.379557789
0.138078333,0.0461,0.033249283,5.006788125
0.050547496,0.0276,0.032749587,3.572049911
0.108956957,0.0325,0.036585469,3.062089565
0.10676646,0.0194,0.033893645,3.77662882
0.096370968,0.0348,0.033451161,3.410786774
0.092856372,0.0151,0.033937243,3.244578531
0.054669583,0.0459,0.033318113,3.354592083
0.149793522,0.0104,0.033737273,3.008133152
0.086919167,0.0244,0.034675468,4.658517083
0.091431791,0.0463,0.033660621,3.958011522
0.037597101,0.0705,0.033916945,7.891331884
0.064558376,0.0253,0.032884277,4.274318041
0.048418333,0.0732,0.032819392,6.36525625
0.076760121,0.0118,0.033740319,3.25120575
0.080380383,0.0272,0.03372675,3.061697266
0.064604008,0.043,0.031131784,5.043960759
0.053248729,0.0697,0.033112311,5.275711017
0.109785971,0.0167,0.03383377,3.112366408
0.084329454,0.0149,0.033592066,3.036652851
0.096753118,0.0166,0.033661851,3.180234515
0.103575783,0.0387,0.034423776,4.571419833
0.088216203,0.0324,0.033323122,3.793844895
0.140892308,0.036,0.034245642,4.697957191
0.082628992,0.029,0.033970672,3.77493479
0.045468315,0.0088,0.033216618,3.247703091
0.048632985,0.0584,0.033424292,5.969157829
0.05707434,0.0274,0.033245824,3.849617015
0.0786375,0.0334,0.034766789,4.090983333
0.062489144,0.0441,0.033291022,4.95315261
0.077954669,0.0271,0.033182964,3.562852131
0.073135599,0.0196,0.033518925,3.396052579
0.116695535,0.0126,0.033775891,2.949309731
0.074254746,0.0251,0.034203477,3.369733981
0.361175227,0.0388,0.033663685,2.494362538
0.222374495,0.0177,0.033856919,1.641601592
0.164966376,0.061,0.033113186,4.384497817
0.203762342,0.017,0.033166077,1.783183033
0.212669379,0.0314,0.032981065,2.639478642
0.201826462,0.0272,0.033568062,2.117633941
0.246117489,0.052,0.034038914,3.391627354
0.204818614,0.0334,0.03287153,2.467601934
0.264532405,0.0173,0.034250936,1.665745702
0.212445535,0.0321,0.033756332,1.951996679
0.200214295,0.0275,0.033930702,1.858127856
0.227120874,0.0614,0.033037233,2.983094175
0.236315869,0.024,0.033903267,1.999460915
0.20258948,0.0287,0.033431701,1.845824865
0.244309214,0.0147,0.033753292,1.661042474
0.273421256,0.0361,0.032985735,3.192393237
0.261633506,0.0256,0.033491728,2.210943514
0.202526664,0.0221,0.033519843,1.747888455
0.219847384,0.0182,0.033492113,1.869087378
0.327020301,0.0445,0.033344928,3.221199248
0.195992424,0.0286,0.03317163,1.900631635
0.234755392,0.0495,0.034392892,5.20699902
0.142144173,0.0098,0.033921522,1.467073872
0.202117964,0.0227,0.032888156,1.759946606
0.235995836,0.0252,0.0336722,1.936453616
0.20718565,0.0299,0.033731293,2.298747235
0.159132769,0.0111,0.033629249,1.763987176
0.184503954,0.0195,0.033472627,1.890344449
0.320867081,0.043,0.035776172,2.797862112
0.209389852,0.0184,0.03363281,1.856006572
0.273916523,0.0277,0.034032997,1.940026006
0.417942513,0.034,0.033605008,3.020968717
0.324341916,0.0443,0.0337725,2.812954491
0.223786521,0.0197,0.033663304,2.120776816
0.278540899,0.0503,0.033877846,3.644966966
0.207549626,0.0201,0.033577706,2.001280829
0.174867213,0.0708,0.032776765,6.509547541
0.25493855,0.0193,0.033461658,1.848796098
0.232212648,0.0313,0.034338123,2.003603284
0.296222353,0.0217,0.034613101,1.821323361
0.321661429,0.0379,0.032498448,2.091645
0.301275073,0.0207,0.033867269,1.992749269
0.238114793,0.0281,0.03362223,1.872416437
0.303009494,0.0419,0.034479006,2.966379747
0.185447684,0.0387,0.033890942,5.263290463
0.244768991,0.0214,0.033811523,3.204565236
0.175082082,0.0114,0.033577187,1.702617548
0.350195455,0.0641,0.033691208,2.766284343
0.271188481,0.0243,0.033144031,2.260494064
0.190163316,0.0115,0.033735222,1.506206769
0.260120528,0.031,0.033745279,1.862153181
0.217429103,0.0178,0.033586311,1.785181646
0.223924631,0.0166,0.033231925,1.742370858
0.234030535,0.0142,0.033636355,2.001598105
0.165506508,0.0248,0.032889508,1.674577066
0.183682982,0.0254,0.033637485,2.23122622
0.226690789,0.0407,0.032053907,3.289597368
0.180540196,0.0695,0.033326235,3.131754412
0.280461035,0.0698,0.03356448,5.51876485
0.15405396,0.0328,0.033484193,1.811885149
0.232151751,0.0312,0.033950394,2.003315266
0.183632402,0.0189,0.032813302,1.594225178
0.323158286,0.0428,0.036236087,4.105614286
0.267913856,0.0127,0.034106652,1.62066974
0.150262857,0.0527,0.032811959,2.225432857
0.146106429,0.0492,0.030387387,2.572316429
0.297105405,0.0322,0.033828574,2.21369124
0.228537711,0.0154,0.033838345,1.448688376
0.194294947,0.0218,0.033780594,1.766686105
0.282352778,0.0653,0.032877264,3.14350787
0.234194168,0.0302,0.033840456,2.582160809
0.274410128,0.0306,0.033505723,1.905581141
0.164009483,0.011,0.033280244,1.525975101
0.227408374,0.0262,0.034060297,2.1951684
0.274681678,0.0394,0.034445569,5.050292274
0.219079698,0.0373,0.03307556,3.47132851
0.200461534,0.0132,0.033240536,1.382603678
0.169188125,0.0501,0.032464848,2.029073125
0.110597931,0.0575,0.03298649,4.316573103
0.167874863,0.0108,0.033747902,1.483698397
0.124277778,0.008,0.034383975,1.474559829
0.361389329,0.0315,0.034740288,2.088507927
0.205615686,0.0237,0.033184583,1.895750272
0.224212371,0.0398,0.03330975,2.278278351
0.13958995,0.0637,0.034042493,3.00901407
0.280434057,0.0319,0.033499677,2.81932582
0.261317996,0.0219,0.033851568,1.891033879
0.223609246,0.0293,0.034141721,1.675247571
0.24735108,0.0336,0.033079666,2.948427884
0.268349404,0.0317,0.034365131,3.853314853
0.286209589,0.0601,0.035107263,3.322305023
0.317838129,0.0427,0.033636961,5.880608633
0.212675725,0.0296,0.033396731,2.17279221
0.305472398,0.0434,0.035809877,6.043097285
0.331434465,0.027,0.033832759,2.5420046
0.228683633,0.0295,0.033112301,2.26788004
0.152098347,0.0116,0.033289263,1.422938595
0.220368989,0.0285,0.033238162,2.032508537
0.186975926,0.0694,0.032801391,6.112308642
0.238049524,0.0291,0.033940332,2.268949683
0.264336002,0.0148,0.033770484,1.697655589
0.133108643,0.0105,0.033173523,1.519265969
0.264863684,0.0456,0.037294385,6.844418947
0.174315658,0.0297,0.032054422,2.773814413
0.245585974,0.0125,0.034008244,1.516377108
0.217693706,0.0199,0.033565628,1.924774534
0.163234496,0.0304,0.033492688,1.86500957
0.224520649,0.021,0.033436698,1.546994494
0.230758094,0.0174,0.033566025,1.799780666
0.227753555,0.0192,0.033533132,1.60175679
0.181567738,0.0247,0.033460141,1.828047691
0.275209677,0.0514,0.035540736,1.852031183
0.133175626,0.0453,0.034588185,4.745846241
0.307271679,0.0377,0.035534207,2.102381454
0.190478426,0.0121,0.033466109,1.787933775
0.140444444,0.0099,0.032707792,1.286673232
0.373517344,0.039,0.033727293,2.237643089
0.221388643,0.016,0.033158885,2.081457095
0.295831313,0.0623,0.034187624,2.637980808
0.21104898,0.0345,0.033931565,3.639277347
0.198654339,0.0152,0.033385585,1.749015786
0.109506084,0.0094,0.033550231,1.723659569
0.310728462,0.0522,0.034614272,0.868046154
0.271953052,0.0294,0.033970757,2.271381142
0.225353991,0.0659,0.032996392,4.771808451
0.256548941,0.05,0.034477368,3.362444941
0.216214534,0.0333,0.033586064,2.664186939
0.113483962,0.0715,0.031617483,3.648146698
0.242285087,0.0309,0.033438614,1.873341431
0.16915295,0.0241,0.033611983,2.323557074
0.254675867,0.0185,0.033890028,1.631306433
0.242283203,0.0242,0.033886388,1.628299539
0.203596423,0.0164,0.033621888,1.626780857
0.23729,0.0748,0.033168701,4.513619474
0.241931804,0.0636,0.033119989,3.143920795
0.256538335,0.0191,0.033931598,1.577864697
0.233346996,0.023,0.033459513,1.878137359
0.190398267,0.0233,0.033172817,2.102702141
0.149563158,0.0097,0.033522642,1.574997368
0.164985549,0.0369,0.032533861,3.068240462
0.238861786,0.019,0.033268392,1.493416435
0.393029837,0.0384,0.035038148,4.227099458
0.261476667,0.022,0.033545477,1.777834263
0.257476718,0.0318,0.033537798,2.657981523
0.43834239,0.0341,0.03517703,2.614918208
0.532356911,0.0473,0.030421181,2.01050813
0.242975437,0.0329,0.033656119,2.01715747
0.276934021,0.0727,0.033565818,2.72381134
0.267553737,0.01,0.034538931,1.262457651
0.195444079,0.0351,0.033811698,2.6117125
0.270068537,0.0307,0.034070072,2.234265182
0.557389463,0.0519,0.033315856,3.792941942
0.155103008,0.0082,0.03413713,1.882030075
0.164199038,0.0558,0.032862402,6.843556731
0.22956544,0.0206,0.03385042,2.094335655
0.474691813,0.0364,0.034517338,2.55272076
0.226280692,0.0158,0.033667962,1.340107589
0.169980311,0.0265,0.0337566,2.778286451
0.216937168,0.0421,0.031578124,0.836722124
0.255765166,0.0642,0.034253024,2.960980039
0.210960033,0.0357,0.033788847,4.070883946
0.189654884,0.055,0.033136752,3.728534419
0.181022301,0.0263,0.033315201,2.116234846
0.222048724,0.0593,0.03230234,2.759237123
0.223979036,0.0161,0.033626921,1.621217757
0.3233,0.0339,0.033167507,3.595361538
0.122799487,0.0092,0.034067316,1.156816923
0.219841389,0.0417,0.033603332,3.156446389
0.198891547,0.0167,0.033744532,1.665640949
0.261962868,0.0347,0.033834593,2.193879385
0.181626982,0.0117,0.033435093,1.384743195
0.221359024,0.0651,0.030928809,4.531482439
0.155221841,0.0139,0.033384437,1.612764555
0.313845238,0.0122,0.034142845,1.50103663
0.742313571,0.0352,0.03675185,3.703960714
0.206644602,0.0131,0.033740241,1.795455093
0.239667325,0.029,0.033681387,1.926870977
0.175884762,0.0464,0.03289637,2.768606667
0.64736,0.0463,0.039303773,3.119649231
0.270270262,0.0504,0.032456251,3.604204665
0.128886633,0.0204,0.033311381,1.95381225
0.278375229,0.0303,0.03376876,2.155734862
0.164878079,0.0143,0.033284703,1.659158941
0.194658808,0.0422,0.03274198,4.032414508
0.309987146,0.0211,0.03370128,1.748537309
0.254647,0.0268,0.033588341,2.322713769
0.196321413,0.0104,0.033821977,1.587856959
0.181989589,0.0124,0.033714008,1.921349041
0.16059435,0.0078,0.033522301,1.468021281
0.162377291,0.0282,0.032544952,1.839010692
0.515551689,0.0523,0.033899675,2.904410473
0.247039021,0.0179,0.033846035,1.805934277
0.34097205,0.0404,0.035376186,1.264334783
0.224964789,0.0692,0.035265472,6.446397653
0.193071856,0.0259,0.033157032,2.564490206
0.186680056,0.0337,0.033607108,2.008507829
0.244747017,0.0175,0.033471321,1.680346391
0.28525545,0.0625,0.034972668,4.344766588
0.249543685,0.0176,0.033591239,1.680187055
0.189234444,0.0574,0.033319909,4.361911111
0.173813212,0.025,0.033283654,1.804257829
0.155267292,0.015,0.033665328,1.678546515
0.233841935,0.0405,0.033413267,3.377595161
0.213371046,0.0129,0.033803029,1.692970132
0.223792701,0.0288,0.033436441,2.275752229
0.246249215,0.0363,0.034209041,2.817312565
0.363656211,0.0308,0.033481418,1.753029193
0.207467215,0.0229,0.033906216,1.841297315
0.224329713,0.0224,0.033676701,1.624641274
0.187556548,0.0261,0.033385335,1.960638934
0.196563945,0.0212,0.033643125,2.067257026
0.215201144,0.0594,0.03335586,4.106075973
0.408368421,0.075,0.037480206,4.139898496
0.208706258,0.0343,0.03382526,2.434145307
0.150508085,0.0439,0.033735769,6.078442553
0.218351906,0.0284,0.034060675,2.426608439
0.245574047,0.0165,0.033613281,1.643205872
0.19289082,0.0202,0.033609236,2.285896267
0.199565315,0.0545,0.036340389,2.663146396
0.146033171,0.062,0.032466133,3.10052878
0.244982951,0.0172,0.033336437,1.71126472
0.230751133,0.0163,0.033807095,1.978263537
0.252595648,0.0348,0.033265777,2.599884587
0.233345506,0.02,0.033903253,2.255194975
0.264528808,0.0382,0.032960964,2.978763907
0.219041068,0.0138,0.033839826,1.853265572
0.257118452,0.0433,0.034360485,3.754885119
0.244320245,0.0338,0.032698818,3.052566168
0.099018605,0.0592,0.033712568,3.208521395
0.169446901,0.0123,0.033436791,1.590437873
0.224372021,0.0186,0.033671885,1.787469936
0.269024731,0.0624,0.03507276,3.008562366
0.179508696,0.0355,0.032892201,3.377703727
0.177726768,0.0585,0.034551144,2.497844949
0.190759097,0.0119,0.033451056,1.812687226
0.269591588,0.0134,0.033695885,1.744513828
0.171244712,0.0551,0.034651135,4.221219712
0.244960667,0.0209,0.033691855,1.8670081
0.378962604,0.038,0.034533142,2.613069806
0.159447565,0.0109,0.033615117,1.544989826
0.221827823,0.0264,0.033451871,2.097542779
0.21436507,0.0244,0.033860925,1.966170562
0.205207071,0.0232,0.033394916,1.750500228
0.213705753,0.0325,0.033345324,2.572191174
0.289488393,0.0283,0.033540832,1.608102459
0.153469416,0.0112,0.033654531,1.469123172
0.149956082,0.0113,0.033345988,1.506404698
0.200188321,0.0208,0.033267646,1.957826493
0.197322899,0.0266,0.03319847,2.084829548
0.458347317,0.0632,0.034406068,1.996603902
0.225574825,0.0378,0.032052854,3.393326224
0.124298936,0.0608,0.033591211,2.841064362
0.290978573,0.0228,0.033758188,2.34532669
0.510086275,0.0374,0.03372625,2.740503361
0.181304854,0.0629,0.033744059,3.389231623
0.213393369,0.0258,0.033537245,2.371351718
0.231229875,0.018,0.03347019,1.742787483
0.219235417,0.0489,0.03291209,2.204554167
0.15915082,0.0477,0.031674767,2.618980328
0.199882878,0.0278,0.033081578,2.497410929
0.294115271,0.0324,0.035836183,2.251924138
0.164353167,0.0196,0.033143894,2.043871054
0.075018812,0.0346,0.034348054,2.964306106
0.242915411,0.0153,0.033266613,1.576969781
0.354614141,0.0472,0.034248542,3.281546128
0.138489794,0.0106,0.033674361,1.545657747
0.225896561,0.0246,0.033632823,2.060772485
0.236112963,0.0487,0.033359683,2.765474074
0.337376355,0.0658,0.03501383,3.695399015
0.190100394,0.0255,0.033022399,1.469850787
0.171610088,0.069,0.032830054,3.236239474
0.1669198,0.012,0.033419499,1.625756897
0.189690409,0.0274,0.033294553,1.546848965
0.220054937,0.042,0.033219933,2.858511899
0.141517989,0.065,0.033374323,3.285831217
0.241501415,0.0169,0.033696746,1.94680671
0.20667413,0.0151,0.033493115,1.790004912
0.221733342,0.0168,0.03362846,1.853475094
0.276604865,0.0383,0.033234791,2.661921351
0.158678694,0.0323,0.032995991,1.942245361
0.207466755,0.036,0.034009781,2.258069947
0.199617866,0.0292,0.033899656,2.2156663
0.090658359,0.009,0.0333447,1.960810638
0.125834348,0.0543,0.033823529,3.923241739
0.195596091,0.0276,0.032859967,1.629440085
0.215792308,0.0332,0.033478549,2.749696203
0.087792462,0.0437,0.032574422,2.93219598
0.215790107,0.0273,0.033695882,2.2347941
0.241064861,0.0198,0.033949106,1.741265162
0.144899742,0.0128,0.033063545,1.423427742
0.174572766,0.0253,0.033554416,2.52884211
0.100144239,0.0125,0.034121777,2.481826269
0.083178435,0.0366,0.03334044,4.247304866
0.052553333,0.0521,0.030099894,3.631079167
0.103221276,0.0142,0.034023455,3.132710708
0.078826533,0.0418,0.033797798,4.196448372
0.041895652,0.039,0.032806628,3.259878758
0.040850222,0.0216,0.033880035,3.294443315
0.043029167,0.0751,0.030153401,4.67378875
0.072017012,0.0605,0.033286348,3.497258091
0.040527917,0.0799,0.029718557,6.462769583
0.100995513,0.0427,0.033408717,2.668222115
0.093046388,0.0236,0.033811133,3.18102886
0.088939159,0.0436,0.033762054,2.907383657
0.127900139,0.031,0.03229731,3.86319375
0.059361792,0.0112,0.033716503,2.482768216
0.037792917,0.0516,0.033820603,3.44561375
0.050272292,0.0346,0.033329273,3.781644583
0.07484158,0.0934,0.033966997,5.260058836
0.050133248,0.0225,0.033630873,3.428835832
0.098332087,0.0167,0.033632636,3.065267784
0.050487565,0.0374,0.032848329,4.195760084
0.071016549,0.0124,0.033392175,2.612957661
0.03048625,0.0536,0.033252657,9.106913333
0.108984969,0.0532,0.0339924,3.454027349
0.031654357,0.0559,0.033140903,3.483593776
0.103184603,0.0315,0.034692592,3.687841925
0.093405786,0.015,0.033604285,2.98558785
0.0229175,0.0371,0.033593318,3.99935125
0.099550262,0.0397,0.033074077,3.635774921
0.080573517,0.0154,0.033810882,2.912791931
0.045895,0.0364,0.034193215,2.867987917
0.0633425,0.0367,0.033684723,3.211368125
0.068422176,0.0538,0.033345286,3.538980753
0.077744671,0.0153,0.03362064,2.861219187
0.040961135,0.0079,0.034047507,2.252570021
0.059046524,0.0206,0.033609426,3.453701227
0.085674154,0.0219,0.033482337,2.981682453
0.082480664,0.0211,0.03415005,3.084624871
0.104345547,0.0317,0.033941354,3.513760019
0.060538665,0.038,0.033176834,2.919851087
0.073370238,0.0297,0.034150772,3.931664853
0.054010417,0.0914,0.033403422,6.846530833
0.076882083,0.0327,0.034536807,4.699519583
0.078562597,0.0127,0.033777618,2.506258487
0.062472764,0.0368,0.033514984,3.698009744
0.072390773,0.0295,0.031379051,4.219451496
0.063306455,0.0201,0.033748426,3.390722916
0.084721329,0.0162,0.033832356,2.80868577
0.039673509,0.0456,0.033181026,3.279334737
0.067930909,0.006,0.034010791,2.343787576
0.035454167,0.0488,0.033749575,4.788688333
0.060106804,0.0078,0.034181651,1.987043671
0.058093182,0.0207,0.034015958,3.301790282
0.080433358,0.0291,0.03370027,3.801459359
0.095999167,0.0522,0.033819797,4.35666125
0.055525361,0.0091,0.03384716,2.196519837
0.069080664,0.0175,0.033593806,3.129465822
0.119191333,0.0274,0.03487119,3.514323
0.098041186,0.0164,0.033432801,2.618790565
0.096644808,0.0449,0.034016132,3.177067607
0.097246371,0.0444,0.033649824,3.153347742
0.083096216,0.0237,0.033673235,3.139386638
0.033072,0.0425,0.032464835,3.094398
0.075000884,0.0177,0.033494087,2.953587996
0.061796737,0.0229,0.033397715,3.280273129
0.32493431,0.0743,0.038139895,4.3447159
0.087364874,0.0181,0.033710873,3.478069359
0.092425568,0.0318,0.033162458,3.713253977
0.083952338,0.0173,0.033860456,2.774495412
0.083067148,0.0423,0.033015375,3.572561071
0.067585417,0.061,0.033586309,5.152899167
0.059786538,0.034,0.033324072,3.750615192
0.068433278,0.0197,0.033621233,3.312920329
0.072269289,0.0251,0.033759931,3.137614947
0.106839419,0.0647,0.033024162,4.539654772
0.090598668,0.0242,0.033507626,3.190500937
0.082226952,0.0187,0.033749079,2.953877328
0.04227479,0.0753,0.032596521,6.080594958
0.085373351,0.0294,0.034480631,4.443892141
0.040431381,0.0494,0.030450267,3.189435983
0.071258112,0.0439,0.033478533,3.779468498
0.06983689,0.0416,0.033944464,2.454165396
0.08143165,0.0194,0.033797365,3.085823324
0.041682609,0.0094,0.033807166,1.97736677
0.032854393,0.0772,0.032491471,10.74473849
0.051547967,0.0223,0.033225067,3.368916382
0.100846299,0.0095,0.034618015,2.11944189
0.089695321,0.0105,0.03352975,2.784885094
0.085576659,0.0158,0.033749405,2.932385415
0.074711902,0.0146,0.033756591,3.257493557
0.075621689,0.0122,0.033773071,2.778432949
0.116983367,0.0228,0.033560616,3.134861493
0.072641407,0.026,0.033573994,3.762406171
0.072733268,0.0234,0.033656677,3.243079126
0.082724233,0.0481,0.033528064,3.30347362
0.076083258,0.0331,0.033108571,3.243209213
0.135425311,0.0917,0.037816507,8.109478423
0.034190833,0.0528,0.033037317,3.65793625
0.175286809,0.0483,0.037750812,2.868104255
0.104765649,0.0169,0.03380185,3.168957237
0.075578333,0.0562,0.033062717,4.507377083
0.053662917,0.0279,0.032497742,4.05293375
0.071297295,0.0107,0.033666546,2.428928287
0.050620417,0.0473,0.033455361,3.793238333
0.062294167,0.0833,0.033048875,4.486783333
0.064963389,0.0447,0.033535708,3.688854174
0.078071234,0.0134,0.03346475,2.836647165
0.077813244,0.0198,0.033943443,3.39162306
0.044910833,0.0819,0.033531414,4.653381667
0.083440875,0.0096,0.03372653,2.415255429
0.053194792,0.0345,0.033878672,4.665712917
0.079313455,0.009,0.034445823,1.841833887
0.075979928,0.0424,0.033702369,3.585330557
0.047223519,0.0402,0.033371983,4.02897037
0.061801821,0.0571,0.033381776,4.917491317
0.060950628,0.0278,0.033785138,3.170613598
0.089076393,0.0088,0.03337338,1.99942
0.050261455,0.0395,0.033167628,3.21985209
0.075017119,0.0398,0.033524099,4.205816075
0.074409371,0.0217,0.033713894,3.44957532
0.076433659,0.0396,0.033705702,3.860413687
0.075256067,0.0406,0.032533228,2.913851883
0.070907095,0.0199,0.033570516,3.417880366
0.08802788,0.0273,0.033828847,4.192266187
0.085336704,0.0165,0.033748404,3.049483444
0.060554444,0.046,0.033628154,4.415030926
0.066077083,0.0761,0.033901595,9.134511667
0.036763356,0.0412,0.032409841,1.856472945
0.058267647,0.0276,0.029779993,3.474789916
0.073293354,0.0451,0.034006592,3.00554136
0.079707342,0.025,0.033486797,3.186388666
0.099170711,0.0275,0.033451399,3.81727113
0.079983527,0.0265,0.033966662,3.76708637
0.071791363,0.0296,0.033241411,3.544654164
0.068271322,0.0322,0.035009271,3.777064246
0.108797077,0.0128,0.03368166,2.709376536
0.04726087,0.0085,0.033911224,2.572344692
0.103116508,0.0277,0.033829955,4.004210476
0.066957624,0.0285,0.034828088,3.545563475
0.075337357,0.019,0.03376888,3.324769847
0.083434749,0.0172,0.033844937,2.937918714
0.063855199,0.0227,0.033390341,3.470639422
0.081895851,0.0507,0.036601799,5.149912033
0.035597037,0.0463,0.033149372,4.48927963
0.073435479,0.0101,0.033712695,2.301367818
0.052596745,0.0337,0.032873092,2.484683363
0.08617166,0.0419,0.033753867,3.634261673
0.078825027,0.014,0.034002971,3.054918036
0.05754963,0.0409,0.033048473,4.103077593
0.078447525,0.0375,0.03361519,3.671395545
0.060879001,0.0074,0.034124061,2.409079804
0.06798439,0.0351,0.033804926,3.78191561
0.036489792,0.0498,0.031774725,4.29533375
0.093170954,0.0929,0.033902343,7.15743029
0.084778616,0.029,0.034229722,3.909811867
0.091059816,0.0222,0.034030399,3.350231171
0.084311731,0.0144,0.033623809,3.057485048
0.103276349,0.0959,0.032900233,4.557421992
0.039798326,0.0757,0.03377267,5.089848117
0.084857804,0.0171,0.03361536,2.346222419
0.079095667,0.021,0.033719524,3.244653322
0.050675117,0.0213,0.033544176,3.119455098
0.06721626,0.0077,0.03407997,2.159370569
0.096380645,0.04,0.033601952,3.303498827
0.096283275,0.017,0.03345851,2.561290488
0.071386473,0.0413,0.032760643,3.496477778
0.096669027,0.02,0.033671862,3.011546724
0.134268344,0.0299,0.034817206,3.703453249
0.056023363,0.0323,0.033191118,3.453878049
0.07936372,0.0443,0.034260752,2.939440854
0.05688543,0.0545,0.033366688,4.83588847
0.085977202,0.0311,0.032815761,3.17843779
0.03488321,0.0452,0.033468605,4.100181975
0.045482143,0.008,0.033600062,1.979518382
0.069308389,0.0361,0.033573195,3.891523154
0.085377215,0.0332,0.033284093,4.305394093
0.090339525,0.0288,0.033067211,3.876304469
0.070121656,0.0461,0.03321368,3.715201592
0.035473333,0.0063,0.033703127,2.436018182
0.102435454,0.041,0.034416123,4.063834202
0.068260555,0.0186,0.033392802,3.068126072
0.052659792,0.0344,0.033188197,3.688771875
0.064005398,0.035,0.033771198,4.224725835
0.079435763,0.0138,0.033664976,2.947670032
0.090641602,0.0245,0.033781772,2.960579336
0.085526667,0.0441,0.033479611,2.938507879
0.132327178,0.0782,0.037764994,6.052973029
0.076138064,0.0339,0.033771239,4.102388555
0.083967015,0.0359,0.032606044,3.822239875
0.038258333,0.0552,0.032820764,3.203430833
0.092454762,0.0243,0.033933071,3.448509607
0.078235417,0.0575,0.03380484,5.102072083
0.104554837,0.0141,0.034034286,2.421483023
0.055914784,0.0373,0.033028331,4.254739609
0.063680412,0.0321,0.033023232,2.4398
0.030698244,0.0072,0.033479107,2.507801446
0.049682083,0.0438,0.033213121,4.863656667
0.124673462,0.0147,0.033752621,2.823081747
0.057725788,0.0329,0.033764776,3.416210019
0.101780467,0.0097,0.033365083,2.615339433
0.05521375,0.0832,0.033557158,6.038888333
0.073372336,0.0119,0.034000561,2.429876573
0.059096787,0.0102,0.033435189,2.735634679
0.07900024,0.0333,0.033396198,3.391475329
0.118340969,0.0111,0.034103028,2.698915935
0.093970806,0.027,0.03375108,2.798950066
0.053517576,0.0467,0.033369472,4.40066553
0.047685455,0.0466,0.033263738,2.961527879
0.063360208,0.0505,0.033899953,4.757343958
0.080272727,0.0184,0.033715522,3.450820784
0.086391,0.0284,0.033476083,3.543507333
0.068325325,0.0123,0.033627991,2.618972678
0.076171782,0.0442,0.033383879,2.888744884
0.083552143,0.0191,0.033606898,3.41128112
0.070968224,0.0248,0.033720823,3.304762208
0.040465948,0.0084,0.033858049,2.269353621
0.127175033,0.0104,0.033650159,2.248231275
0.0596613,0.0055,0.03407642,2.440463003
0.07352529,0.0262,0.03356325,3.962643147
0.096199167,0.0531,0.033688983,3.197261667
0.117785462,0.0159,0.033741629,2.839013949
0.103072467,0.042,0.034092122,4.127431549
0.075745874,0.0369,0.034013401,3.995866853
0.048231799,0.086,0.029332271,5.360453138
0.080675287,0.0239,0.033678863,3.487331419
0.070577406,0.0445,0.033234554,4.662714226
0.078287917,0.0319,0.029953603,3.850329167
0.075786381,0.0155,0.033729509,3.162041795
0.067975519,0.0733,0.036816506,3.635439419
0.083896467,0.0156,0.033774651,3.153300953
0.038146888,0.0717,0.029408921,5.261873444
0.157702462,0.023,0.033905954,3.872414218
0.083958987,0.013,0.033983961,2.869277915
0.052062004,0.037,0.033686489,3.753018998
0.087378937,0.0109,0.03387681,2.844254349
0.120932917,0.0411,0.032899115,2.79938625
0.084166437,0.045,0.033479155,3.00308092
0.083624311,0.0268,0.033712108,3.820857677
0.055343191,0.0343,0.033546957,3.913063969
0.089245949,0.0289,0.03357625,3.518840923
0.090886125,0.0209,0.03372793,3.004837367
0.08772457,0.0204,0.033624167,3.463105846
0.052652784,0.0404,0.033046996,3.75621804
0.079955764,0.0241,0.033419807,2.988172808
0.046732333,0.0428,0.033751358,4.635831667
0.068679742,0.0192,0.033608072,3.538525386
0.098852941,0.0577,0.034138725,4.823920588
0.057837917,0.0969,0.029794317,5.526913333
0.111168562,0.0325,0.034074136,4.170637458
0.068661795,0.0394,0.033499719,4.96408977
0.082268889,0.0264,0.033633948,3.350270903
0.079973931,0.0145,0.033716265,2.741660691
0.094056343,0.0182,0.033922666,3.67324437
0.069296667,0.0841,0.034136081,4.816190833
0.116246888,0.0596,0.034639893,4.619612033
0.145880913,0.0653,0.037412487,6.153243568
0.080447303,0.0598,0.033701919,3.8506639
0.077186869,0.0464,0.033895899,3.355858965
0.076622654,0.0152,0.033764627,3.052437337
0.075359623,0.0143,0.033781992,3.113248117
0.064782248,0.033,0.033650401,3.399947772
0.078146972,0.018,0.034014075,2.785506665
0.076352252,0.043,0.033351048,4.019261802
0.065841232,0.0356,0.03344734,5.020944311
0.08569302,0.0118,0.033621276,2.457545958
0.076494776,0.0391,0.033204948,3.310493284
0.112188215,0.032,0.033911352,3.039858923
0.04814625,0.0454,0.032340425,4.297570417
0.060878481,0.0574,0.03368304,4.552306329
0.136154461,0.0103,0.033962249,2.663862542
0.087700983,0.0166,0.033825945,2.986558438
0.08361985,0.0469,0.03374763,3.799200136
0.052718333,0.0726,0.033990084,4.821059583
0.099092047,0.0336,0.033614252,2.684015567
0.091552917,0.0572,0.03308376,4.973116667
0.171032267,0.0099,0.03335014,2.097499102
0.03742625,0.047,0.032586458,3.736864167
0.093524754,0.0114,0.034065864,2.475558507
0.05935,0.054,0.033210138,5.145598333
0.052018333,0.0554,0.033074307,3.963844583
0.076058898,0.0189,0.033707277,3.752791976
0.065511852,0.0355,0.033144702,3.569074259
0.056604836,0.0089,0.033723828,2.318543838
0.098511382,0.0244,0.033666725,3.593391166
0.067152917,0.0446,0.032903429,4.437815417
